dataset_id,year,publisher,group_title,frequency_of_update,data_format,language,resource_count
7532,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7533,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7534,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7535,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7536,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7537,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7538,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7539,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7540,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7541,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7542,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7543,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7544,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7545,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7546,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7547,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7548,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7549,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7550,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7551,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7552,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7553,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7554,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7555,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7556,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7557,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7558,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7559,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7560,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7561,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7562,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7563,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7564,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7565,2014,国土交通省,国土・気象,10000,HTML,日本語,1
7566,2014,国土交通省,国土・気象,0,HTML,英語,1
7567,2014,国土交通省,国土・気象,0,HTML,英語,1
7568,2014,国土交通省,国土・気象,0,HTML,英語,1
7569,2014,国土交通省,国土・気象,0,HTML,英語,1
7570,2014,国土交通省,国土・気象,0,HTML,英語,1
7571,2014,国土交通省,国土・気象,0,HTML,英語,1
7572,2014,国土交通省,国土・気象,0,HTML,英語,1
7573,2014,国土交通省,国土・気象,0,HTML,英語,1
7574,2014,国土交通省,国土・気象,0,HTML,英語,1
7575,2014,国土交通省,国土・気象,0,HTML,英語,1
7576,2014,国土交通省,国土・気象,0,HTML,英語,1
7577,2014,国土交通省,国土・気象,0,HTML,英語,1
7578,2014,国土交通省,国土・気象,0,HTML,英語,1
7579,2014,国土交通省,国土・気象,0,HTML,英語,1
7580,2014,国土交通省,国土・気象,0,HTML,英語,1
7581,2014,国土交通省,国土・気象,0,HTML,英語,1
7582,2014,国土交通省,国土・気象,0,HTML,英語,1
7583,2014,国土交通省,国土・気象,0,HTML,英語,1
7584,2014,国土交通省,国土・気象,0,HTML,英語,1
7585,2014,国土交通省,国土・気象,0,HTML,英語,1
7586,2014,国土交通省,国土・気象,0,HTML,英語,1
7587,2014,国土交通省,国土・気象,0,HTML,英語,1
7588,2014,国土交通省,国土・気象,0,HTML,英語,1
7589,2014,国土交通省,国土・気象,0,HTML,英語,1
7590,2014,国土交通省,国土・気象,0,HTML,英語,1
7591,2014,国土交通省,国土・気象,0,HTML,英語,1
7592,2014,国土交通省,国土・気象,0,HTML,英語,1
7593,2014,国土交通省,国土・気象,0,HTML,英語,1
7594,2014,国土交通省,国土・気象,0,HTML,英語,1
7595,2014,国土交通省,国土・気象,0,HTML,英語,1
7596,2014,国土交通省,国土・気象,0,HTML,英語,1
7597,2014,国土交通省,国土・気象,0,HTML,英語,1
7598,2014,国土交通省,国土・気象,0,HTML,英語,1
7599,2014,国土交通省,国土・気象,0,HTML,英語,1
7600,2014,国土交通省,国土・気象,0,HTML,英語,1
7601,2014,国土交通省,国土・気象,0,HTML,英語,1
7602,2014,国土交通省,国土・気象,0,HTML,英語,1
7603,2014,国土交通省,国土・気象,0,HTML,英語,1
7604,2014,国土交通省,国土・気象,0,HTML,英語,1
7605,2014,国土交通省,国土・気象,0,HTML,英語,1
7606,2014,国土交通省,国土・気象,0,HTML,英語,1
7607,2014,国土交通省,国土・気象,0,HTML,英語,1
7608,2014,国土交通省,国土・気象,0,HTML,英語,1
7609,2014,国土交通省,国土・気象,0,HTML,英語,1
7610,2014,国土交通省,国土・気象,0,HTML,英語,1
7611,2014,国土交通省,国土・気象,0,HTML,英語,1
7612,2014,国土交通省,国土・気象,0,HTML,英語,1
7613,2014,国土交通省,国土・気象,0,HTML,英語,1
7614,2014,国土交通省,国土・気象,0,HTML,英語,1
7615,2014,国土交通省,国土・気象,0,HTML,英語,1
7616,2014,国土交通省,国土・気象,0,HTML,英語,1
7617,2014,国土交通省,国土・気象,0,HTML,英語,1
7618,2014,国土交通省,国土・気象,0,HTML,英語,1
7619,2014,国土交通省,国土・気象,0,HTML,英語,1
7620,2014,国土交通省,国土・気象,0,HTML,英語,1
7621,2014,国土交通省,国土・気象,0,HTML,英語,1
7622,2014,国土交通省,国土・気象,0,HTML,英語,1
7623,2014,国土交通省,国土・気象,0,HTML,英語,1
7624,2014,国土交通省,国土・気象,0,HTML,英語,1
7625,2014,国土交通省,国土・気象,0,HTML,英語,1
7626,2014,国土交通省,国土・気象,0,HTML,英語,1
7627,2014,国土交通省,国土・気象,0,HTML,英語,1
7628,2014,国土交通省,国土・気象,0,HTML,英語,1
7629,2014,国土交通省,国土・気象,0,HTML,英語,1
7630,2014,国土交通省,国土・気象,0,HTML,英語,1
7631,2014,国土交通省,国土・気象,0,HTML,英語,1
7632,2014,国土交通省,国土・気象,0,HTML,英語,1
7633,2014,国土交通省,国土・気象,0,HTML,英語,1
7634,2014,国土交通省,国土・気象,0,HTML,英語,1
7635,2014,国土交通省,国土・気象,0,HTML,英語,1
7636,2014,国土交通省,国土・気象,0,HTML,英語,1
7637,2014,国土交通省,国土・気象,0,HTML,英語,1
7638,2014,国土交通省,国土・気象,0,HTML,英語,1
7639,2014,国土交通省,国土・気象,0,HTML,英語,1
7640,2014,国土交通省,国土・気象,0,HTML,英語,1
7641,2014,国土交通省,国土・気象,0,HTML,英語,1
7642,2014,国土交通省,国土・気象,0,HTML,英語,1
7643,2014,国土交通省,国土・気象,0,HTML,英語,1
7644,2014,国土交通省,国土・気象,0,HTML,英語,1
7645,2014,国土交通省,国土・気象,0,HTML,英語,1
7646,2014,国土交通省,国土・気象,0,HTML,英語,1
7647,2014,国土交通省,国土・気象,0,HTML,英語,1
7648,2014,国土交通省,国土・気象,0,HTML,日本語,1
7649,2014,国土交通省,国土・気象,0,HTML,日本語,8
7650,2014,国土交通省,国土・気象,0,HTML,日本語,3
7651,2014,国土交通省,国土・気象,0,PDF,日本語,1
7651,2014,国土交通省,国土・気象,0,HTML,日本語,9
7652,2014,国土交通省,国土・気象,0,HTML,日本語,1
7653,2014,国土交通省,国土・気象,0,HTML,日本語,2
7654,2014,国土交通省,国土・気象,100,HTML,日本語,3
7655,2014,国土交通省,国土・気象,100,HTML,日本語,2
7656,2014,国土交通省,国土・気象,100,HTML,日本語,9
7657,2014,国土交通省,国土・気象,100,HTML,日本語,3
7658,2014,国土交通省,国土・気象,100,php,日本語,2
7659,2014,国土交通省,国土・気象,0,HTML,日本語,1
7660,2014,国土交通省,国土・気象,12,HTML,日本語,1
7661,2014,国土交通省,国土・気象,0,HTML,日本語,22
7662,2014,国土交通省,国土・気象,0,HTML,日本語,1
7663,2014,国土交通省,国土・気象,0,HTML,日本語,1
7664,2014,国土交通省,国土・気象,0,HTML,日本語,7
7665,2014,国土交通省,国土・気象,0,HTML,日本語,11
7666,2014,国土交通省,国土・気象,12,HTML,日本語,6
7667,2014,国土交通省,国土・気象,1,PDF,日本語,1
7667,2014,国土交通省,国土・気象,1,HTML,日本語,3
7668,2014,国土交通省,国土・気象,0,HTML,日本語,1
7669,2014,国土交通省,国土・気象,0,HTML,日本語,9
7670,2014,国土交通省,国土・気象,0,HTML,日本語,9
7671,2014,国土交通省,国土・気象,100,HTML,日本語,6
7672,2014,国土交通省,国土・気象,0,HTML,日本語,5
7672,2014,国土交通省,国土・気象,0,PDF,日本語,1
7673,2014,国土交通省,国土・気象,0,HTML,日本語,10
7674,2014,国土交通省,国土・気象,0,HTML,日本語,5
7675,2014,国土交通省,国土・気象,48,PDF,日本語,2
7675,2014,国土交通省,国土・気象,48,HTML,日本語,2
7676,2014,国土交通省,国土・気象,0,HTML,日本語,3
7676,2014,国土交通省,国土・気象,0,ZIP,日本語,1
7677,2014,国土交通省,国土・気象,0,PDF,日本語,5
7677,2014,国土交通省,国土・気象,0,HTML,日本語,1
7678,2014,国土交通省,国土・気象,100,PDF,日本語,1
7679,2014,国土交通省,国土・気象,0,HTML,日本語,2
7680,2014,国土交通省,国土・気象,0,php,日本語,1
7680,2014,国土交通省,国土・気象,0,HTML,日本語,1
7681,2014,国土交通省,国土・気象,0,tsv,英語,1
7682,2014,国土交通省,国土・気象,0,ZIP,日本語,1
7683,2014,国土交通省,国土・気象,0,ZIP,日本語,1
7684,2014,国土交通省,国土・気象,0,HTML,日本語,2
7685,2014,国土交通省,住宅・土地・建設,0,HTML,日本語,2
7686,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,18
7687,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,16
7687,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,72
7687,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,8
7688,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7688,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,24
7689,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7689,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7689,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7690,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7690,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7691,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7691,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7691,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,3
7692,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7692,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,8
7693,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7693,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7694,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,7
7694,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7695,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7695,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7695,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7696,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7696,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7697,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7697,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7698,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7698,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7699,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7699,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7699,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7700,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7700,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7701,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7701,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7702,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7702,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7703,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7703,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7704,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7704,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7705,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7705,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7705,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7706,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7706,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7707,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7707,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7708,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,7
7708,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7709,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7709,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7710,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,1
7710,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,7
7710,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7711,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7711,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7711,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7712,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7712,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7713,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7713,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7713,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7714,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7714,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7715,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7715,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7715,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7716,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7716,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,10
7716,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,1
7717,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7717,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7717,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7718,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7718,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7719,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7719,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7719,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7720,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7720,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,8
7721,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7721,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7721,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7722,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7722,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7723,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7723,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7724,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7724,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,12
7725,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
7725,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,3
7725,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7726,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,6
7726,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7727,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
7727,2014,国土交通省,住宅・土地・建設,0,tiff,日本語,2
7727,2014,国土交通省,住宅・土地・建設,0,jpeg,日本語,9
